emp_no,first_name,last_name,title,from_date,to_date
26502,Bader,Maccarone,Engineer,1999-09-29,2000-03-24
26504,Chiranjit,Segond,Senior Staff,1998-06-28,9999-01-01
26504,Chiranjit,Segond,Staff,1991-06-28,1998-06-28
26506,Mabry,Cangellaris,Senior Staff,2001-08-13,9999-01-01
26506,Mabry,Cangellaris,Staff,1995-08-14,2001-08-13
26508,Divier,Sambasivam,Engineer,1988-02-14,1993-02-13
26508,Divier,Sambasivam,Senior Engineer,1993-02-13,9999-01-01
26510,Prasadram,Boreale,Technique Leader,1998-12-14,9999-01-01
26512,Moto,Kusakari,Staff,1996-12-08,9999-01-01
26517,JiYoung,Shimshoni,Senior Staff,1997-02-14,9999-01-01
26518,Danae,Etalle,Senior Engineer,1992-11-23,9999-01-01
26526,Masasuke,Gils,Staff,1994-09-26,9999-01-01
26529,Fuqing,Taubman,Technique Leader,1988-03-11,1990-10-10
26538,Mizuhito,Azuma,Senior Engineer,1989-10-25,9999-01-01
26543,Zhonghua,Koyama,Technique Leader,1987-12-04,9999-01-01
26547,Temple,Eldridge,Engineer,1992-12-25,1998-12-25
26547,Temple,Eldridge,Senior Engineer,1998-12-25,2001-08-18
26548,Susanta,Perly,Technique Leader,1985-05-19,1994-02-07
26552,Mitsuyuki,Demir,Engineer,1991-05-19,1995-08-31
26553,Kellie,Kaelbling,Engineer,1999-08-03,2002-01-20
26557,Subhash,Shokrollahi,Engineer,1995-11-26,9999-01-01
26559,Ewing,Ligten,Senior Staff,1996-05-03,9999-01-01
26559,Ewing,Ligten,Staff,1991-05-04,1996-05-03
26562,Serif,Loncour,Engineer,1987-05-23,1990-01-02
26569,Zvonko,Penttonen,Senior Engineer,1989-09-27,9999-01-01
26576,Adly,Suomi,Senior Staff,1996-06-04,9999-01-01
26584,Adas,Mitsuhashi,Engineer,1992-09-17,1997-09-17
26584,Adas,Mitsuhashi,Senior Engineer,1997-09-17,9999-01-01
26585,Stella,Rettelbach,Senior Staff,1993-05-30,9999-01-01
26590,Adhemar,Beilner,Staff,1999-10-29,9999-01-01
26596,Akhilish,Validov,Senior Staff,1993-02-11,1997-07-07
26596,Akhilish,Validov,Staff,1987-02-12,1993-02-11
26598,Falguni,Birsak,Senior Staff,1988-10-05,9999-01-01
26599,Katsuo,Armand,Engineer,1987-07-01,1992-06-30
26599,Katsuo,Armand,Senior Engineer,1992-06-30,9999-01-01
26603,Douadi,Einsfeld,Senior Engineer,1996-03-08,9999-01-01
26605,Michaela,Taubman,Engineer,1999-10-21,1999-12-12
26607,Guozhong,Vidya,Engineer,1989-10-31,1996-10-31
26607,Guozhong,Vidya,Senior Engineer,1996-10-31,9999-01-01
26609,Yongmin,Badr,Senior Staff,1995-03-29,9999-01-01
26609,Yongmin,Badr,Staff,1990-03-29,1995-03-29
26623,Berni,Barbanera,Senior Staff,1989-06-23,9999-01-01
26624,Nathan,Fiutem,Engineer,1995-07-23,1999-10-06
26630,Aria,Kowalchuk,Senior Engineer,1993-01-03,9999-01-01
26638,Basem,Hutton,Senior Engineer,1998-07-05,9999-01-01
26639,Guadalupe,Weiland,Senior Staff,1996-04-28,9999-01-01
26639,Guadalupe,Weiland,Staff,1987-04-29,1996-04-28
26643,Randi,Paludetto,Engineer,1995-08-30,2000-08-29
26643,Randi,Paludetto,Senior Engineer,2000-08-29,9999-01-01
26644,Mayuri,Andreotta,Senior Staff,1993-06-15,9999-01-01
26646,Ottavia,Muhling,Senior Staff,2001-05-05,9999-01-01
26646,Ottavia,Muhling,Staff,1994-05-05,2001-05-05
26652,KayLiang,Litzler,Technique Leader,1994-04-19,9999-01-01
26654,Ult,Poujol,Senior Staff,1997-06-08,9999-01-01
26654,Ult,Poujol,Staff,1991-06-09,1997-06-08
26660,Zhenbing,Luef,Engineer,1994-05-27,2000-05-26
26660,Zhenbing,Luef,Senior Engineer,2000-05-26,9999-01-01
26661,Kazunori,Borstler,Senior Staff,1996-12-08,9999-01-01
26661,Kazunori,Borstler,Staff,1987-12-09,1996-12-08
26667,Moon,Schrift,Senior Engineer,1988-02-01,9999-01-01
26668,Berhard,Bahk,Senior Staff,1993-04-30,9999-01-01
26668,Berhard,Bahk,Staff,1987-05-01,1993-04-30
26680,Sudhanshu,Stanfel,Senior Staff,1998-01-13,9999-01-01
26680,Sudhanshu,Stanfel,Staff,1992-01-14,1998-01-13
26682,Yucai,Baezner,Senior Staff,1996-12-31,9999-01-01
26682,Yucai,Baezner,Staff,1988-01-01,1996-12-31
26683,Kayoko,Covnot,Senior Engineer,1987-04-27,9999-01-01
26684,Yaghout,Hashii,Staff,1997-02-22,1997-07-07
26692,Taisook,Cools,Assistant Engineer,1991-07-07,1998-07-07
26692,Taisook,Cools,Engineer,1998-07-07,9999-01-01
26695,Dante,Range,Assistant Engineer,1999-09-30,2001-09-16
26697,Nathalie,Openshaw,Engineer,1992-09-30,1998-09-30
26697,Nathalie,Openshaw,Senior Engineer,1998-09-30,9999-01-01
26708,Masoud,Zykh,Senior Staff,1995-04-03,9999-01-01
26708,Masoud,Zykh,Staff,1989-04-03,1995-04-03
26709,Narain,Marchegay,Senior Staff,1994-05-27,9999-01-01
26709,Narain,Marchegay,Staff,1989-05-27,1994-05-27
26711,Takahiro,McClurg,Senior Staff,1998-08-23,9999-01-01
26711,Takahiro,McClurg,Staff,1992-08-23,1998-08-23
26714,Sadun,Pelc,Engineer,1987-03-24,1993-03-23
26714,Sadun,Pelc,Senior Engineer,1993-03-23,9999-01-01
26715,Dhritiman,Baby,Engineer,1995-12-25,9999-01-01
26721,Geraldo,Bakhtari,Engineer,1995-11-21,9999-01-01
26729,Pantung,Smeets,Engineer,1995-01-13,2001-01-12
26729,Pantung,Smeets,Senior Engineer,2001-01-12,9999-01-01
26730,Chirstian,Oskamp,Engineer,1997-05-14,9999-01-01
26733,Kauko,Yetto,Engineer,1988-04-05,1997-04-04
26733,Kauko,Yetto,Senior Engineer,1997-04-04,9999-01-01
26736,Shaz,Acton,Engineer,1986-10-27,1994-06-15
26741,Georg,Hasham,Technique Leader,1993-10-20,9999-01-01
26747,Macha,McDermid,Technique Leader,1994-04-20,9999-01-01
26750,Baziley,Denis,Senior Staff,1994-02-14,9999-01-01
26750,Baziley,Denis,Staff,1985-02-14,1994-02-14
26751,Demin,Mersereau,Staff,1994-08-23,9999-01-01
26752,Deniz,Zockler,Engineer,1985-08-09,1990-08-09
26752,Deniz,Zockler,Senior Engineer,1990-08-09,9999-01-01
26753,Boalin,Decaestecker,Senior Staff,1992-10-16,1998-09-24
26753,Boalin,Decaestecker,Staff,1985-10-16,1992-10-16
26754,Lucien,Kowalchuk,Assistant Engineer,1999-12-03,9999-01-01
26761,Jinya,Pleszkun,Senior Staff,2000-08-03,9999-01-01
26761,Jinya,Pleszkun,Staff,1991-08-04,2000-08-03
26763,Tuval,Dusink,Engineer,1985-12-10,1989-03-15
26765,Ottavia,Cichocki,Senior Staff,1998-03-02,9999-01-01
26767,Ayonca,Murtafg,Senior Engineer,1995-12-16,1999-09-14
26769,Jinxi,Conti,Senior Staff,1999-06-21,9999-01-01
26770,Ibibia,Ghelli,Engineer,1996-08-11,2001-08-11
26770,Ibibia,Ghelli,Senior Engineer,2001-08-11,9999-01-01
26771,Niteen,Parascandalo,Senior Staff,2000-12-31,9999-01-01
26771,Niteen,Parascandalo,Staff,1996-01-01,2000-12-31
26773,Marla,Lipner,Senior Staff,1996-10-10,9999-01-01
26773,Marla,Lipner,Staff,1990-10-11,1996-10-10
26775,Emdad,Nollmann,Senior Staff,1995-09-30,9999-01-01
26775,Emdad,Nollmann,Staff,1989-09-30,1995-09-30
26777,Zhonghui,Polupanov,Staff,1998-11-27,1999-03-07
26778,Zeljko,Scharstein,Staff,1985-12-11,1991-06-10
26789,Badri,Danley,Engineer,1988-03-20,1996-03-20
26789,Badri,Danley,Senior Engineer,1996-03-20,1998-01-02
26792,Khatoun,Matzov,Engineer,1998-02-21,1998-09-26
26795,Jayesh,Grospietsch,Engineer,1996-04-03,9999-01-01
26797,Karlis,Jording,Senior Staff,2002-03-01,9999-01-01
26797,Karlis,Jording,Staff,1997-03-01,2002-03-01
26800,Theirry,Majewski,Staff,1999-11-01,9999-01-01
26806,Wonhee,Uhrig,Staff,1999-09-16,2001-02-23
26808,Jeanne,DuCasse,Senior Staff,1995-11-01,9999-01-01
26808,Jeanne,DuCasse,Staff,1987-11-01,1995-11-01
26809,Bodo,Tramer,Engineer,1995-02-16,2000-02-16
26809,Bodo,Tramer,Senior Engineer,2000-02-16,9999-01-01
26811,Prodip,Farrow,Senior Staff,1996-01-28,9999-01-01
26812,Licheng,Noriega,Engineer,1986-12-04,1993-12-04
26812,Licheng,Noriega,Senior Engineer,1993-12-04,9999-01-01
26813,Khoa,Piveteau,Senior Staff,1995-01-16,1998-07-11
26813,Khoa,Piveteau,Staff,1986-01-16,1995-01-16
26819,Maria,Picaronny,Engineer,1998-02-24,9999-01-01
26827,Elvia,Roisin,Engineer,1999-09-20,9999-01-01
26828,Maha,Haddadi,Engineer,1992-04-05,2001-04-05
26828,Maha,Haddadi,Senior Engineer,2001-04-05,9999-01-01
26829,Becky,McAlpine,Technique Leader,1995-12-18,1996-08-15
26831,Yucel,Pagter,Engineer,1992-12-07,2000-12-07
26831,Yucel,Pagter,Senior Engineer,2000-12-07,9999-01-01
26833,Hirochika,Gustavson,Senior Staff,1999-11-07,9999-01-01
26835,Mong,Sethi,Engineer,1996-05-17,1999-05-22
26836,Alassane,Hofstetter,Senior Staff,1999-12-12,9999-01-01
26836,Alassane,Hofstetter,Staff,1994-12-12,1999-12-12
26842,Youssef,Renear,Senior Staff,1995-05-09,9999-01-01
26842,Youssef,Renear,Staff,1990-05-09,1995-05-09
26846,Ewing,Chinal,Assistant Engineer,1985-08-20,1992-08-20
26846,Ewing,Chinal,Engineer,1992-08-20,1999-08-21
26846,Ewing,Chinal,Senior Engineer,1999-08-21,9999-01-01
26848,Boalin,Pollacia,Engineer,1999-04-26,9999-01-01
26849,Zhensheng,Murillo,Senior Staff,1995-06-15,9999-01-01
26854,Ronnie,Marsiglia,Engineer,1999-10-01,9999-01-01
26856,Kazuhiko,Cooke,Engineer,1985-08-04,1990-08-04
26856,Kazuhiko,Cooke,Senior Engineer,1990-08-04,9999-01-01
26859,Jaana,Fadgyas,Senior Staff,1998-04-25,9999-01-01
26862,Sadegh,Hebert,Engineer,1998-11-06,9999-01-01
26863,Badri,Shinomoto,Senior Staff,1998-08-29,9999-01-01
26863,Badri,Shinomoto,Staff,1989-08-29,1998-08-29
26865,Qiwen,Ventosa,Senior Engineer,1990-11-02,1994-04-10
26869,Jasminko,Vecchio,Senior Engineer,1985-10-29,9999-01-01
26871,Marco,Perry,Technique Leader,1996-12-08,9999-01-01
26873,Khue,Lienhardt,Senior Staff,2001-01-02,9999-01-01
26873,Khue,Lienhardt,Staff,1994-01-02,2001-01-02
26875,Toshiko,Thombley,Senior Engineer,1997-08-01,9999-01-01
26881,Jiafu,Petersohn,Staff,1991-06-27,1997-05-11
26886,Ung,Rikino,Senior Staff,2000-07-26,9999-01-01
26886,Ung,Rikino,Staff,1993-07-26,2000-07-26
26889,Ipke,Matheson,Senior Engineer,1988-04-13,1989-02-13
26892,Brigham,Luan,Engineer,1993-10-08,2000-10-08
26892,Brigham,Luan,Senior Engineer,2000-10-08,9999-01-01
26893,Berni,Perelgut,Engineer,1995-06-25,2002-06-25
26893,Berni,Perelgut,Senior Engineer,2002-06-25,9999-01-01
26896,Salvador,Argence,Senior Staff,2000-04-17,9999-01-01
26896,Salvador,Argence,Staff,1994-04-18,2000-04-17
26902,Reinhold,Welham,Senior Staff,2002-01-02,9999-01-01
26902,Reinhold,Welham,Staff,1993-01-02,2002-01-02
26903,Xumin,Tischendorf,Engineer,1988-12-11,1997-12-11
26903,Xumin,Tischendorf,Senior Engineer,1997-12-11,9999-01-01
26905,Fatemeh,Markovitch,Senior Staff,1994-10-27,9999-01-01
26905,Fatemeh,Markovitch,Staff,1986-10-27,1994-10-27
26906,Conor,Koyama,Senior Staff,1995-09-06,9999-01-01
26906,Conor,Koyama,Staff,1987-09-06,1995-09-06
26911,Ramya,Bottner,Engineer,1995-06-25,2000-06-24
26911,Ramya,Bottner,Senior Engineer,2000-06-24,9999-01-01
26914,Xuejun,Ramsay,Staff,1998-05-21,9999-01-01
26916,Constantino,Asmuth,Engineer,1989-11-15,1997-11-15
26916,Constantino,Asmuth,Senior Engineer,1997-11-15,9999-01-01
26921,Shin,Worfolk,Senior Staff,1998-09-30,9999-01-01
26921,Shin,Worfolk,Staff,1990-09-30,1998-09-30
26928,Heng,Jeong,Technique Leader,1995-03-31,9999-01-01
26929,Somnath,Hinsberger,Senior Engineer,1989-11-11,9999-01-01
26932,Vishwani,Geffroy,Staff,1995-02-05,1996-10-15
26935,Moti,Przulj,Engineer,1986-01-06,1993-01-06
26935,Moti,Przulj,Senior Engineer,1993-01-06,1995-05-11
26944,Suebskul,Perri,Staff,1998-09-27,9999-01-01
26946,Aleksander,Wendorf,Senior Staff,2001-04-11,9999-01-01
26946,Aleksander,Wendorf,Staff,1992-04-11,2001-04-11
26947,Pranav,Gini,Engineer,1997-05-22,9999-01-01
26949,Moheb,Demeyer,Senior Staff,1997-07-15,9999-01-01
26949,Moheb,Demeyer,Staff,1991-07-16,1997-07-15
26952,Nevin,Maccarone,Technique Leader,1991-03-26,1993-03-10
26955,Elvis,Tanemo,Senior Engineer,1998-06-21,9999-01-01
26957,Atreyi,Baca,Senior Staff,1993-01-06,2000-03-09
26957,Atreyi,Baca,Staff,1988-01-07,1993-01-06
26958,Juichirou,Raoux,Senior Engineer,1987-08-11,9999-01-01
26960,Zhenbing,Delgrossi,Senior Engineer,1985-08-19,9999-01-01
26963,Oddvar,Rothe,Engineer,1996-01-27,9999-01-01
26971,Zeljko,Ginneken,Senior Staff,1998-09-10,9999-01-01
26971,Zeljko,Ginneken,Staff,1993-09-10,1998-09-10
26976,Muzhong,Sommen,Senior Staff,1986-03-26,9999-01-01
26985,Kensyu,Bierman,Staff,1987-12-27,1994-11-18
26986,Arvin,Thimonier,Assistant Engineer,1992-08-13,1997-08-13
26986,Arvin,Thimonier,Engineer,1997-08-13,9999-01-01
26990,Ranga,Gihr,Senior Staff,1992-03-22,9999-01-01
26990,Ranga,Gihr,Staff,1986-03-23,1992-03-22
26993,Paloma,Dechter,Engineer,1990-12-06,1999-12-06
26993,Paloma,Dechter,Senior Engineer,1999-12-06,9999-01-01
26995,Sumali,Gyimothy,Senior Staff,1992-08-20,9999-01-01
26995,Sumali,Gyimothy,Staff,1987-08-21,1992-08-20
26996,Toshiko,Rodier,Staff,1999-08-25,2002-05-31
26999,Snehasis,Worfolk,Engineer,1985-04-25,1994-04-25
26999,Snehasis,Worfolk,Senior Engineer,1994-04-25,9999-01-01
27001,Mohan,Narahara,Senior Staff,1993-07-23,9999-01-01
27002,Guozhong,Zielinski,Senior Staff,1985-11-05,1990-12-08
27004,Yunming,Greenaway,Senior Staff,2001-02-26,9999-01-01
27004,Yunming,Greenaway,Staff,1994-02-26,2001-02-26
27007,Chinho,Stentiford,Engineer,1995-03-05,1999-09-19
27008,Turgut,Gluchowski,Engineer,1986-01-28,1995-01-28
27008,Turgut,Gluchowski,Senior Engineer,1995-01-28,9999-01-01
27009,Yakichi,Oehlmann,Technique Leader,1985-02-13,1993-09-28
27010,Hairong,Lambe,Staff,1998-03-07,9999-01-01
27013,Matk,Frijda,Engineer,1999-12-19,9999-01-01
27015,Dines,Larfeldt,Staff,1998-08-20,1998-10-22
27023,Jinpo,Falster,Engineer,1997-02-13,9999-01-01
27024,Zijian,Bennis,Senior Staff,1993-10-28,9999-01-01
27024,Zijian,Bennis,Staff,1985-10-28,1993-10-28
27030,Tua,Makinen,Senior Staff,1991-11-18,9999-01-01
27031,Kensyu,Ramsey,Engineer,1998-04-04,9999-01-01
27037,Gino,Staudhammer,Staff,1996-12-09,9999-01-01
27039,Henk,Sullins,Senior Staff,1995-02-01,9999-01-01
27039,Henk,Sullins,Staff,1986-02-01,1995-02-01
27043,Roddy,Marciano,Staff,1991-12-14,1996-08-20
27044,Chuanyi,Zaiane,Senior Engineer,1994-08-17,9999-01-01
27045,Teruyuki,Merks,Engineer,1986-12-29,1995-12-29
27045,Teruyuki,Merks,Senior Engineer,1995-12-29,9999-01-01
27047,Torsten,Hartvigsen,Engineer,1988-12-24,1996-12-24
27047,Torsten,Hartvigsen,Senior Engineer,1996-12-24,9999-01-01
27054,Jongsuk,Cannata,Engineer,1999-02-11,2001-10-31
27055,Yaghout,Dulay,Senior Staff,1994-07-17,9999-01-01
27055,Yaghout,Dulay,Staff,1989-07-17,1994-07-17
27056,Leen,Hiyoshi,Staff,1997-08-22,9999-01-01
27059,Arumugam,Atrawala,Staff,1997-11-24,2001-07-06
27065,Roded,Eugenio,Engineer,1987-01-31,1993-01-30
27065,Roded,Eugenio,Senior Engineer,1993-01-30,9999-01-01
27068,Fumiya,Hmelo,Staff,1998-11-06,9999-01-01
27069,Deborah,Ghelli,Engineer,1996-11-30,9999-01-01
27073,Ung,Georg,Staff,1996-02-04,9999-01-01
27075,Troy,Picht,Engineer,1997-12-28,1999-07-18
27096,Rayond,Tyugu,Assistant Engineer,1988-01-11,1993-01-10
27096,Rayond,Tyugu,Engineer,1993-01-10,1998-01-10
27096,Rayond,Tyugu,Senior Engineer,1998-01-10,9999-01-01
27104,Shietung,Tchuente,Engineer,1998-05-28,9999-01-01
27107,Lansing,Murtha,Senior Engineer,1998-12-20,9999-01-01
27109,Mary,Lanzelotte,Senior Staff,1995-06-21,9999-01-01
27112,Yechezkel,Anily,Engineer,1988-06-02,1995-06-03
27112,Yechezkel,Anily,Senior Engineer,1995-06-03,9999-01-01
27117,Shirish,Eugenio,Engineer,1989-10-22,1996-10-22
27117,Shirish,Eugenio,Senior Engineer,1996-10-22,9999-01-01
27118,Anestis,Azadmanesh,Senior Engineer,1989-09-03,9999-01-01
27128,Owen,Openshaw,Engineer,1994-07-18,2001-07-18
27128,Owen,Openshaw,Senior Engineer,2001-07-18,9999-01-01
27130,Kazuhira,Rathonyi,Engineer,1988-02-01,1997-01-31
27130,Kazuhira,Rathonyi,Senior Engineer,1997-01-31,9999-01-01
27135,Berthier,Vecchi,Staff,1996-10-13,9999-01-01
27138,Shichao,Taubman,Senior Staff,1998-01-15,9999-01-01
27138,Shichao,Taubman,Staff,1990-01-15,1998-01-15
27146,Serap,Yeung,Staff,1995-10-12,9999-01-01
27154,Jinxi,Gaughan,Senior Staff,1998-04-28,9999-01-01
27154,Jinxi,Gaughan,Staff,1990-04-28,1998-04-28
27157,Arnould,Eppinger,Staff,1999-12-06,9999-01-01
27159,Ipke,Litzkow,Senior Staff,1997-03-30,9999-01-01
27159,Ipke,Litzkow,Staff,1992-03-30,1997-03-30
27166,Rosita,Schaaf,Senior Engineer,1992-10-01,2001-08-12
27168,Hideo,Simkin,Senior Engineer,1992-10-29,9999-01-01
27169,Yucai,Merel,Senior Staff,1999-04-05,2001-03-30
27169,Yucai,Merel,Staff,1993-04-05,1999-04-05
27171,Hinrich,Schaft,Engineer,1992-01-29,1997-01-28
27171,Hinrich,Schaft,Senior Engineer,1997-01-28,9999-01-01
27172,Bader,Munck,Senior Staff,2001-06-27,9999-01-01
27172,Bader,Munck,Staff,1992-06-27,2001-06-27
27177,Shahaf,Vickson,Senior Engineer,1989-10-29,9999-01-01
27179,Doohun,Baaz,Senior Staff,1999-08-18,9999-01-01
27179,Doohun,Baaz,Staff,1994-08-18,1999-08-18
27182,Saeko,Marakhovsky,Senior Staff,1992-07-21,1997-02-07
27182,Saeko,Marakhovsky,Staff,1985-07-21,1992-07-21
27187,Hercules,Slobodova,Engineer,1998-01-31,2001-04-21
27190,IEEE,Parhami,Engineer,1993-04-20,1993-11-25
27193,Dulce,Nivat,Technique Leader,1999-10-09,9999-01-01
27202,Takanari,Rouquie,Engineer,1987-06-21,1995-06-21
27202,Takanari,Rouquie,Senior Engineer,1995-06-21,9999-01-01
27203,Conal,Aloia,Senior Engineer,1986-02-02,9999-01-01
27205,Susanta,Malinowski,Technique Leader,1995-05-22,9999-01-01
27214,Vishv,Coorg,Engineer,1991-11-11,1998-11-11
27214,Vishv,Coorg,Senior Engineer,1998-11-11,9999-01-01
27219,Lena,Snedden,Senior Staff,1988-07-24,1990-04-07
27221,Syozo,Rosar,Senior Staff,1989-08-14,9999-01-01
27223,Noritoshi,Delgrossi,Senior Staff,1992-05-21,9999-01-01
27223,Noritoshi,Delgrossi,Staff,1987-05-22,1992-05-21
27230,Lokesh,Remmele,Engineer,1993-04-06,1997-03-01
27236,Kotesh,Wegerle,Staff,1999-10-17,9999-01-01
27238,Jiakeng,Feinberg,Engineer,1993-05-29,2000-05-29
27238,Jiakeng,Feinberg,Senior Engineer,2000-05-29,9999-01-01
27240,Manu,Leppanen,Engineer,1993-09-23,1998-09-23
27240,Manu,Leppanen,Senior Engineer,1998-09-23,9999-01-01
27241,Mayuri,Erez,Senior Staff,1999-08-13,9999-01-01
27241,Mayuri,Erez,Staff,1991-08-13,1999-08-13
27243,Fumiya,Garigliano,Staff,1999-03-21,9999-01-01
27244,Karlis,Segond,Senior Staff,1998-02-23,9999-01-01
27244,Karlis,Segond,Staff,1992-02-24,1998-02-23
27249,Martins,Kushnir,Senior Staff,1986-09-10,9999-01-01
27252,Basil,Terlouw,Engineer,1990-03-12,1999-03-12
27252,Basil,Terlouw,Senior Engineer,1999-03-12,9999-01-01
27253,Toshimi,Kragelund,Staff,1998-08-21,1999-11-30
27254,Trygve,Sewelson,Senior Engineer,1986-10-19,9999-01-01
27255,Yannis,Kropf,Staff,1998-09-11,9999-01-01
27259,Michaela,Lipner,Staff,2000-01-04,9999-01-01
27263,Ziva,Brender,Senior Staff,1998-06-15,9999-01-01
27263,Ziva,Brender,Staff,1989-06-15,1998-06-15
27264,Barry,Valiente,Staff,1990-08-01,1994-06-11
27267,Yonghoan,Ruemmler,Technique Leader,1994-08-06,1997-08-23
27272,Kwan,Genin,Staff,1997-11-19,9999-01-01
27273,Alassane,Jeong,Technique Leader,1991-04-06,9999-01-01
27276,Adin,Scallan,Assistant Engineer,1994-11-05,9999-01-01
27278,Fatemeh,Schapiro,Senior Engineer,1995-08-16,9999-01-01
27281,Leaf,Bahi,Engineer,1987-08-19,1994-08-19
27281,Leaf,Bahi,Senior Engineer,1994-08-19,9999-01-01
27282,Xiaobin,Bahi,Senior Staff,1988-03-11,1996-08-15
27288,Chinho,Luck,Engineer,1991-07-21,1998-07-21
27288,Chinho,Luck,Senior Engineer,1998-07-21,9999-01-01
27295,Marc,Orlowska,Engineer,1989-03-19,1998-03-19
27295,Marc,Orlowska,Senior Engineer,1998-03-19,9999-01-01
27298,Stepehn,Loncour,Senior Engineer,1985-05-31,9999-01-01
27301,Bowen,Casperson,Senior Staff,1996-05-10,2000-12-11
27301,Bowen,Casperson,Staff,1991-05-11,1996-05-10
27308,Uma,Ozeri,Engineer,1999-12-08,2000-11-12
27310,Sigeru,Francisci,Senior Staff,1992-03-28,9999-01-01
27311,Gil,Schnabel,Engineer,1998-04-09,9999-01-01
27312,Heeju,Kornyak,Engineer,1991-08-07,1997-08-06
27312,Heeju,Kornyak,Senior Engineer,1997-08-06,9999-01-01
27317,Kristian,Kornyak,Senior Staff,1995-05-30,9999-01-01
27318,Demin,Rosaz,Senior Engineer,1985-11-26,1999-02-13
27319,Adin,Bashian,Senior Staff,1996-12-05,9999-01-01
27319,Adin,Bashian,Staff,1987-12-06,1996-12-05
27322,Ramzi,Binding,Senior Staff,2001-01-10,9999-01-01
27322,Ramzi,Binding,Staff,1993-01-10,2001-01-10
27324,Sven,Merro,Engineer,1989-08-23,1995-08-23
27324,Sven,Merro,Senior Engineer,1995-08-23,9999-01-01
27325,Kauko,Baer,Engineer,1993-03-03,2002-03-03
27325,Kauko,Baer,Senior Engineer,2002-03-03,9999-01-01
27330,Cedric,Lowrie,Engineer,1998-11-30,9999-01-01
27332,Charmane,Merey,Engineer,1987-01-14,1994-01-14
27332,Charmane,Merey,Senior Engineer,1994-01-14,9999-01-01
27337,Mads,Undy,Engineer,1997-08-13,9999-01-01
27339,Mohammad,Katalagarianos,Engineer,1990-03-09,1996-03-08
27339,Mohammad,Katalagarianos,Senior Engineer,1996-03-08,9999-01-01
27340,Remzi,Rahimi,Technique Leader,1993-05-26,9999-01-01
27342,Goo,Schade,Senior Staff,1998-08-06,9999-01-01
27342,Goo,Schade,Staff,1991-08-06,1998-08-06
27348,Candido,Hellwagner,Engineer,1991-09-09,1998-09-09
27348,Candido,Hellwagner,Senior Engineer,1998-09-09,9999-01-01
27350,Saniya,Kakkar,Technique Leader,1990-05-25,9999-01-01
27357,Tsvetan,Schmiedel,Engineer,1986-06-18,1992-06-17
27357,Tsvetan,Schmiedel,Senior Engineer,1992-06-17,9999-01-01
27358,Shir,Bashian,Engineer,1992-03-25,1998-06-03
27361,Jianhua,Munch,Staff,1989-10-09,1990-07-29
27364,Vojin,Sooriamurthi,Engineer,1996-07-26,9999-01-01
27365,Mang,Morris,Senior Staff,1994-02-27,9999-01-01
27365,Mang,Morris,Staff,1985-02-27,1994-02-27
27367,Mokhtar,Junet,Senior Engineer,1987-01-10,9999-01-01
27368,Dipayan,Keustermans,Senior Staff,1992-03-25,9999-01-01
27368,Dipayan,Keustermans,Staff,1987-03-26,1992-03-25
27369,Cedric,Chinen,Senior Staff,1992-08-19,9999-01-01
27369,Cedric,Chinen,Staff,1985-08-19,1992-08-19
27373,Jiafu,Varman,Senior Engineer,1985-10-24,9999-01-01
27374,Sham,Brattka,Senior Staff,1994-06-10,9999-01-01
27374,Sham,Brattka,Staff,1988-06-10,1994-06-10
27377,Mara,Gils,Engineer,1991-10-18,2000-10-17
27377,Mara,Gils,Senior Engineer,2000-10-17,9999-01-01
27380,Shalesh,Merro,Staff,1998-01-13,1999-03-19
27381,Eirik,Ambroszkiewicz,Engineer,1989-06-18,1998-06-18
27381,Eirik,Ambroszkiewicz,Senior Engineer,1998-06-18,9999-01-01
27383,Christfried,Demri,Senior Engineer,1994-06-23,1999-01-19
27388,Armond,Yemenis,Engineer,1993-09-13,2000-09-13
27388,Armond,Yemenis,Senior Engineer,2000-09-13,2001-04-29
27393,Satoru,Casperson,Engineer,1991-07-03,2000-07-02
27393,Satoru,Casperson,Senior Engineer,2000-07-02,9999-01-01
27396,Brendon,Zykh,Engineer,1995-06-01,2002-06-01
27396,Brendon,Zykh,Senior Engineer,2002-06-01,9999-01-01
27397,Bojan,Pepe,Staff,1994-09-28,9999-01-01
27398,Wayne,Shimshoni,Assistant Engineer,1994-03-20,1996-11-29
27403,Mamdouh,Hiroyama,Assistant Engineer,1986-04-29,1993-04-29
27403,Mamdouh,Hiroyama,Engineer,1993-04-29,2000-04-29
27403,Mamdouh,Hiroyama,Senior Engineer,2000-04-29,9999-01-01
27410,Dulce,Pauthner,Engineer,1995-11-02,2001-11-01
27410,Dulce,Pauthner,Senior Engineer,2001-11-01,9999-01-01
27412,Shigeaki,Boguraev,Staff,1995-10-04,9999-01-01
27413,Phuoc,Aamodt,Senior Staff,1992-08-27,9999-01-01
27413,Phuoc,Aamodt,Staff,1987-08-28,1992-08-27
27415,Ramachenga,Ramamoorthy,Senior Staff,1990-03-03,9999-01-01
27416,Subir,Ratnaker,Staff,1999-03-19,9999-01-01
27423,Nadjib,Nicolson,Engineer,1990-12-30,1998-12-30
27423,Nadjib,Nicolson,Senior Engineer,1998-12-30,9999-01-01
27424,Werner,Dayana,Senior Engineer,1992-02-15,9999-01-01
27429,Nahid,Plotkin,Senior Engineer,1995-08-28,9999-01-01
27433,Premsyl,Fraisse,Technique Leader,1991-07-08,1996-10-20
